prolific_id,experiment,counterbalancing,query_stimulus,ref_left_stimulus,ref_right_stimulus,ref_left_y_offset,ref_right_y_offset,rt,response,trial_stage,trial_index,time_elapsed,session,correct,correct_response,query_item,ref_left,ref_right,dist_query_ref_left,dist_query_ref_right,dist_ref_left_ref_right,abs_dist_query_ref_left,abs_dist_query_ref_right,abs_dist_ref_left_ref_right,triplet_left_right_name,ref_lowdim,ref_highdim,dist_query_ref_lowdim,dist_query_ref_highdim,dist_ref_lowdim_ref_highdim,dist_abs_query_ref_lowdim,dist_abs_query_ref_highdim,dist_abs_ref_lowdim_ref_highdim,triplet_unique_name,template_distances,template_abs_distances,triplet_rep,template_distances_rep,template_abs_distances_rep,triplet_easiness,query_position,curve_type,chosen_ref_value,chosen_ref_lowdim_highdim,chose_towards_sparse,chose_towards_highdim,chosen_ref_numeric,correct_ref_lowdim_highdim,correct_ref_left_right,correct_numeric,triplet_location,density_relative_triplet_name,correct_ref_towards_dense_sparse
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1017.5999999996275,q,post_exposure,16,41968,2,,,38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,5,5,0,query_middle,concave,46.0,ref_highdim,0,1.0,2,nan,nan,,sparse_region,38_30_46,nan
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1425.0,p,post_exposure,17,44473,2,,,70,46,94,24,-24,-48,24,24,48,70_46_94,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,2,6,6,0,query_middle,across_convexity,94.0,ref_highdim,0,1.0,2,nan,nan,,across_density_regions,70_46_94,nan
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1245.3999999994412,q,post_exposure,18,46993,2,,,46,62,30,-16,16,32,16,16,32,46_62_30,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,2,5,5,0,query_middle,concave,62.0,ref_highdim,0,1.0,2,nan,nan,,sparse_region,46_30_62,nan
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,987.0999999996275,q,post_exposure,19,49497,2,True,q,70,62,86,8,-16,-24,8,16,24,70_62_86,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,2,5,10,8,query_middle,across_convexity,62.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,across_density_regions,70_62_86,ref_towards_sparse
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,830.2000000001863,q,post_exposure,20,52000,2,True,q,86,78,110,8,-24,-32,8,24,32,86_78_110,78,110,8,-24,-32,8,24,32,86_78_110,8_-24_-32,8_24_32,2,6,12,16,query_middle,convex,78.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,dense_region,86_78_110,ref_towards_sparse
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1169.7000000001863,q,post_exposure,21,54505,2,True,q,38,30,54,8,-16,-24,8,16,24,38_30_54,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,2,6,11,8,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,38_30_54,ref_towards_sparse
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1164.5,p,post_exposure,22,57009,2,True,p,70,46,86,24,-16,-40,24,16,40,70_46_86,46,86,24,-16,-40,24,16,40,70_46_86,24_-16_-40,16_24_40,2,4,10,8,query_middle,across_convexity,86.0,ref_highdim,0,1.0,2,ref_highdim,ref_right,1.0,across_density_regions,70_46_86,ref_towards_dense
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1024.5999999996275,q,post_exposure,23,59511,2,True,q,94,110,70,-16,24,40,16,24,40,94_110_70,70,110,24,-16,-40,24,16,40,94_70_110,24_-16_-40,16_24_40,2,5,11,8,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_highdim,ref_left,1.0,dense_region,94_70_110,ref_towards_dense
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1197.7999999998137,q,post_exposure,24,62015,2,,,70,62,78,8,-8,-16,8,8,16,70_62_78,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,2,6,6,0,query_middle,across_convexity,62.0,ref_lowdim,1,0.0,1,nan,nan,,across_density_regions,70_62_78,nan
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1024.1000000005588,q,post_exposure,25,64519,2,,,94,110,78,-16,16,32,16,16,32,94_110_78,78,110,16,-16,-32,16,16,32,94_78_110,16_-16_-32,16_16_32,2,6,6,0,query_middle,convex,110.0,ref_highdim,0,1.0,2,nan,nan,,dense_region,94_78_110,nan
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1353.4000000003725,q,post_exposure,26,67023,2,True,q,70,78,54,-8,16,24,8,16,24,70_78_54,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,2,6,12,8,query_middle,across_convexity,78.0,ref_highdim,0,1.0,2,ref_highdim,ref_left,1.0,across_density_regions,70_54_78,ref_towards_dense
sub_59,1,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1027.2000000001863,p,post_exposure,27,69526,2,True,p,54,30,70,24,-16,-40,24,16,40,54_30_70,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,2,6,12,8,query_middle,concave,70.0,ref_highdim,0,1.0,2,ref_highdim,ref_right,1.0,sparse_region,54_30_70,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,2171.7000000476837,q,practice,1,3026,1,True,q,94,110,38,-16,56,72,16,56,72,94_110_38,38,110,56,-16,-72,56,16,72,94_38_110,56_-16_-72,16_56_72,1,1,1,40,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_highdim,ref_left,1.0,dense_region,94_38_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2246.5,p,practice,2,5778,1,True,p,38,102,30,-64,8,72,64,8,72,38_102_30,30,102,8,-64,-72,8,64,72,38_30_102,8_-64_-72,8_64_72,1,1,1,56,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_right,1.0,sparse_region,38_30_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1705.6999999284744,p,practice,3,8310,1,True,p,102,86,110,16,-8,-24,16,8,24,102_86_110,86,110,16,-8,-24,16,8,24,102_86_110,16_-8_-24,8_16_24,1,1,1,8,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_highdim,ref_right,1.0,dense_region,102_86_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1858.0,q,practice,4,10831,1,True,q,38,30,54,8,-16,-24,8,16,24,38_30_54,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,1,1,2,8,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,38_30_54,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1180.1000000238419,p,practice,5,13346,1,True,p,94,38,110,56,-16,-72,56,16,72,94_38_110,38,110,56,-16,-72,56,16,72,94_38_110,56_-16_-72,16_56_72,2,2,2,40,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_highdim,ref_right,1.0,dense_region,94_38_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1635.9000000953674,p,practice,6,15862,1,True,p,38,54,30,-16,8,24,16,8,24,38_54_30,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,2,2,3,8,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_right,1.0,sparse_region,38_30_54,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1030.5,q,practice,7,18392,1,True,q,62,30,102,32,-40,-72,32,40,72,62_30_102,30,102,32,-40,-72,32,40,72,62_30_102,32_-40_-72,32_40_72,1,1,1,8,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,62_30_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1324.0,q,practice,8,20908,1,,,102,94,110,8,-8,-16,8,8,16,102_94_110,94,110,8,-8,-16,8,8,16,102_94_110,8_-8_-16,8_8_16,1,1,1,0,query_middle,convex,94.0,ref_lowdim,1,0.0,1,nan,nan,,dense_region,102_94_110,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1065.5,q,practice,9,23415,1,True,q,38,30,102,8,-64,-72,8,64,72,38_30_102,30,102,8,-64,-72,8,64,72,38_30_102,8_-64_-72,8_64_72,2,2,2,56,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,38_30_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,3521.0999999046326,p,practice,10,27447,1,,,78,110,46,-32,32,64,32,32,64,78_110_46,46,110,32,-32,-64,32,32,64,78_46_110,32_-32_-64,32_32_64,1,1,1,0,query_middle,convex,46.0,ref_lowdim,1,0.0,1,nan,nan,,dense_region,78_46_110,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1604.8999999761581,q,practice,11,29967,1,,,102,110,94,-8,8,16,8,8,16,102_110_94,94,110,8,-8,-16,8,8,16,102_94_110,8_-8_-16,8_8_16,2,2,2,0,query_middle,convex,110.0,ref_highdim,0,1.0,2,nan,nan,,dense_region,102_94_110,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,2164.399999976158,q,practice,12,32635,1,True,q,38,30,102,8,-64,-72,8,64,72,38_30_102,30,102,8,-64,-72,8,64,72,38_30_102,8_-64_-72,8_64_72,3,3,3,56,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,38_30_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,1232.3999999761581,p,practice,13,35137,1,True,p,46,102,38,-56,8,64,56,8,64,46_102_38,38,102,8,-56,-64,8,56,64,46_38_102,8_-56_-64,8_56_64,1,1,1,48,query_middle,concave,38.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_right,1.0,sparse_region,46_38_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,912.9000000953674,p,practice,14,37643,1,True,p,38,102,30,-64,8,72,64,8,72,38_102_30,30,102,8,-64,-72,8,64,72,38_30_102,8_-64_-72,8_64_72,4,4,4,56,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_right,1.0,sparse_region,38_30_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1398.1000000238419,p,practice,15,40149,1,,,78,46,110,32,-32,-64,32,32,64,78_46_110,46,110,32,-32,-64,32,32,64,78_46_110,32_-32_-64,32_32_64,2,2,2,0,query_middle,convex,110.0,ref_highdim,0,1.0,2,nan,nan,,dense_region,78_46_110,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2052.9000000953674,q,practice,16,42705,1,False,p,62,102,30,-40,32,72,40,32,72,62_102_30,30,102,32,-40,-72,32,40,72,62_30_102,32_-40_-72,32_40_72,2,2,2,8,query_middle,concave,102.0,ref_highdim,0,1.0,2,ref_lowdim,ref_right,0.0,sparse_region,62_30_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1233.0,p,practice,17,45209,1,True,p,38,110,30,-72,8,80,72,8,80,38_110_30,30,110,8,-72,-80,8,72,80,38_30_110,8_-72_-80,8_72_80,1,1,1,64,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_right,1.0,sparse_region,38_30_110,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1019.3000000715256,q,practice,18,47712,1,True,q,46,38,102,8,-56,-64,8,56,64,46_38_102,38,102,8,-56,-64,8,56,64,46_38_102,8_-56_-64,8_56_64,2,2,2,48,query_middle,concave,38.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,46_38_102,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,752.0,q,practice,19,50217,1,True,q,38,30,110,8,-72,-80,8,72,80,38_30_110,30,110,8,-72,-80,8,72,80,38_30_110,8_-72_-80,8_72_80,2,2,2,64,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,38_30_110,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1215.1000000238419,p,practice,20,52720,1,False,q,102,110,86,-8,16,24,8,16,24,102_110_86,86,110,16,-8,-24,16,8,24,102_86_110,16_-8_-24,8_16_24,2,2,4,8,query_middle,convex,86.0,ref_lowdim,1,0.0,1,ref_highdim,ref_left,0.0,dense_region,102_86_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2079.2999999523163,q,pre_exposure,1,2905,1,True,q,86,70,110,16,-24,-40,16,24,40,86_70_110,70,110,16,-24,-40,16,24,40,86_70_110,16_-24_-40,16_24_40,1,1,1,8,query_middle,convex,70.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,dense_region,86_70_110,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1325.7000000476837,p,pre_exposure,2,5420,1,,,70,62,78,8,-8,-16,8,8,16,70_62_78,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,1,1,1,0,query_middle,across_convexity,78.0,ref_highdim,0,1.0,2,nan,nan,,across_density_regions,70_62_78,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2101.7000000476837,p,pre_exposure,3,8038,1,,,38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,1,2,2,0,query_middle,concave,30.0,ref_lowdim,1,0.0,1,nan,nan,,sparse_region,38_30_46,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1841.3000000715256,q,pre_exposure,4,10555,1,False,p,70,94,54,-24,16,40,24,16,40,70_94_54,54,94,16,-24,-40,16,24,40,70_54_94,16_-24_-40,16_24_40,1,2,2,8,query_middle,across_convexity,94.0,ref_highdim,0,1.0,2,ref_lowdim,ref_right,0.0,across_density_regions,70_54_94,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1280.0999999046326,q,pre_exposure,5,13085,1,True,q,102,110,86,-8,16,24,8,16,24,102_110_86,86,110,16,-8,-24,16,8,24,102_86_110,16_-8_-24,8_16_24,1,1,1,8,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_highdim,ref_left,1.0,dense_region,102_86_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1747.5999999046326,q,pre_exposure,6,15606,1,False,p,86,110,70,-24,16,40,24,16,40,86_110_70,70,110,16,-24,-40,16,24,40,86_70_110,16_-24_-40,16_24_40,2,3,3,8,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_lowdim,ref_right,0.0,dense_region,86_70_110,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1089.1000000238419,q,pre_exposure,7,18115,1,True,q,46,30,70,16,-24,-40,16,24,40,46_30_70,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,1,4,4,8,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,sparse_region,46_30_70,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,2235.100000023842,q,pre_exposure,8,20865,1,False,p,54,30,70,24,-16,-40,24,16,40,54_30_70,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,1,1,5,8,query_middle,concave,30.0,ref_lowdim,1,0.0,1,ref_highdim,ref_right,0.0,sparse_region,54_30_70,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1220.7000000476837,p,pre_exposure,9,23381,1,True,p,70,46,78,24,-8,-32,24,8,32,70_46_78,46,78,24,-8,-32,24,8,32,70_46_78,24_-8_-32,8_24_32,1,1,1,16,query_middle,across_convexity,78.0,ref_highdim,0,1.0,2,ref_highdim,ref_right,1.0,across_density_regions,70_46_78,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1877.0,p,pre_exposure,10,25895,1,,,94,78,110,16,-16,-32,16,16,32,94_78_110,78,110,16,-16,-32,16,16,32,94_78_110,16_-16_-32,16_16_32,1,1,1,0,query_middle,convex,110.0,ref_highdim,0,1.0,2,nan,nan,,dense_region,94_78_110,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1538.8000000715256,q,pre_exposure,11,28412,1,False,p,70,86,62,-16,8,24,16,8,24,70_86_62,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,1,1,2,8,query_middle,across_convexity,86.0,ref_highdim,0,1.0,2,ref_lowdim,ref_right,0.0,across_density_regions,70_62_86,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,2842.1999999284744,q,pre_exposure,12,31757,1,True,q,94,110,70,-16,24,40,16,24,40,94_110_70,70,110,24,-16,-40,24,16,40,94_70_110,24_-16_-40,16_24_40,1,2,6,8,query_middle,convex,110.0,ref_highdim,0,1.0,2,ref_highdim,ref_left,1.0,dense_region,94_70_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,2086.2999999523163,q,pre_exposure,13,34347,1,,,70,78,62,-8,8,16,8,8,16,70_78_62,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,2,3,3,0,query_middle,across_convexity,78.0,ref_highdim,0,1.0,2,nan,nan,,across_density_regions,70_62_78,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,2594.600000023842,p,pre_exposure,14,37445,1,,,38,30,46,8,-8,-16,8,8,16,38_30_46,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,4,4,0,query_middle,concave,46.0,ref_highdim,0,1.0,2,nan,nan,,sparse_region,38_30_46,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1239.2999999523163,q,pre_exposure,15,39949,1,True,q,70,62,94,8,-24,-32,8,24,32,70_62_94,62,94,8,-24,-32,8,24,32,70_62_94,8_-24_-32,8_24_32,1,1,2,16,query_middle,across_convexity,62.0,ref_lowdim,1,0.0,1,ref_lowdim,ref_left,1.0,across_density_regions,70_62_94,ref_towards_sparse
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,2387.100000023842,p,pre_exposure,16,42841,1,,,54,30,78,24,-24,-48,24,24,48,54_30_78,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,1,1,1,0,query_middle,concave,78.0,ref_highdim,0,1.0,2,nan,nan,,sparse_region,54_30_78,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2624.0,q,pre_exposure,17,45967,1,False,p,102,86,110,16,-8,-24,16,8,24,102_86_110,86,110,16,-8,-24,16,8,24,102_86_110,16_-8_-24,8_16_24,2,2,3,8,query_middle,convex,86.0,ref_lowdim,1,0.0,1,ref_highdim,ref_right,0.0,dense_region,102_86_110,ref_towards_dense
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1338.8000000715256,p,pre_exposure,18,48472,1,,,86,110,62,-24,24,48,24,24,48,86_110_62,62,110,24,-24,-48,24,24,48,86_62_110,24_-24_-48,24_24_48,1,2,2,0,query_middle,convex,62.0,ref_lowdim,1,0.0,1,nan,nan,,dense_region,86_62_110,nan
sub_60,1,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1698.8999999761581,q,pre_exposure,19,50975,1,,,102,110,94,-8,8,16,8,8,16,102_110_94,94,110,8,-8,-16,8,8,16,102_94_110,8_-8_-16,8_8_16,1,5,5,0,query_middle,convex,110.0,ref_highdim,0,1.0,2,nan,nan,,dense_region,102_94_110,nan
