prolific_id,rt,response,test_part,trial_type,trial_index,time_elapsed,internal_node_id,view_history
sub_116,7590.0,{'Q0': ''},break,survey-text,0,7598,0.0-0.0,
sub_116,4604.0,{'Q0': ''},break,survey-text,0,4621,0.0-0.0,
sub_117,31265.100000023842,{'Q0': 'Wasnt sure if keyboard input was being recorded so i missed one or two trying to see ! '},break,survey-text,0,31285,0.0-0.0,
sub_117,5982.100000023842,{'Q0': ''},break,survey-text,0,6003,0.0-0.0,
sub_117,21714.299999952316,{'Q0': ''},break,survey-text,0,21745,0.0-0.0,
sub_117,20090.399999976158,,,instructions,1,41835,0.0-1.0,"[{'page_index': 0, 'viewing_time': 7062.399999976158}, {'page_index': 1, 'viewing_time': 13027}]"
sub_117,10294.899999976158,{'Q0': ''},break,survey-text,0,10315,0.0-0.0,
sub_117,5503.899999976158,{'Q0': ''},break,survey-text,0,5511,0.0-0.0,
sub_117,17962.299999952316,{'Q0': ''},break,survey-text,0,17981,0.0-0.0,
sub_117,11694.100000023842,{'Q0': ''},break,survey-text,0,11718,0.0-0.0,
sub_117,5502.0,{'Q0': ''},break,survey-text,0,5540,0.0-0.0,
sub_117,3759.7999999523163,{'Q0': ''},break,survey-text,0,3781,0.0-0.0,
sub_117,3275.7999999523163,{'Q0': ''},break,survey-text,0,3299,0.0-0.0,
sub_118,24327.199999999255,"{'Q0': 'It was a little slow to load but I had no difficulties, it still worked fine'}",break,survey-text,0,24339,0.0-0.0,
sub_118,19706.60000000149,{'Q0': 'n/a'},break,survey-text,0,19714,0.0-0.0,
sub_118,17017.89999999851,{'Q0': ''},break,survey-text,0,17027,0.0-0.0,
sub_118,13599.10000000149,,,instructions,1,30628,0.0-1.0,"[{'page_index': 0, 'viewing_time': 8588.199999999255}, {'page_index': 1, 'viewing_time': 1890.800000000745}, {'page_index': 0, 'viewing_time': 1292.6000000014901}, {'page_index': 1, 'viewing_time': 1826.300000000745}]"
sub_118,15978.70000000298,{'Q0': ''},break,survey-text,0,15987,0.0-0.0,
sub_118,7723.39999999851,{'Q0': ''},break,survey-text,0,7734,0.0-0.0,
sub_118,3637.5,{'Q0': ''},break,survey-text,0,3644,0.0-0.0,
sub_118,10631.10000000149,{'Q0': ''},break,survey-text,0,10638,0.0-0.0,
sub_118,4754.199999999255,{'Q0': ''},break,survey-text,0,4764,0.0-0.0,
sub_118,5203.20000000298,{'Q0': ''},break,survey-text,0,5211,0.0-0.0,
sub_118,2187.300000000745,{'Q0': ''},break,survey-text,0,2195,0.0-0.0,
sub_119,5003.5,{'Q0': ''},break,survey-text,0,5007,0.0-0.0,
sub_119,3647.1999999955297,{'Q0': ''},break,survey-text,0,3649,0.0-0.0,
sub_119,27121.80000000447,{'Q0': ''},break,survey-text,0,27126,0.0-0.0,
sub_119,6082.5,,,instructions,1,33210,0.0-1.0,"[{'page_index': 0, 'viewing_time': 3596.10000000149}, {'page_index': 1, 'viewing_time': 2486}]"
sub_119,6814.89999999851,{'Q0': ''},break,survey-text,0,6817,0.0-0.0,
sub_119,12262.80000000447,{'Q0': ''},break,survey-text,0,12264,0.0-0.0,
sub_119,10641.39999999851,{'Q0': ''},break,survey-text,0,10643,0.0-0.0,
sub_119,1197.3999999985099,{'Q0': ''},break,survey-text,0,1200,0.0-0.0,
sub_119,9895.40000000596,{'Q0': ''},break,survey-text,0,9899,0.0-0.0,
sub_119,4913.70000000298,{'Q0': ''},break,survey-text,0,4920,0.0-0.0,
sub_119,1961.3999999985099,{'Q0': ''},break,survey-text,0,1964,0.0-0.0,
sub_12,16832.899999976158,{'Q0': ''},break,survey-text,0,16841,0.0-0.0,
sub_12,11714.700000047684,{'Q0': ''},break,survey-text,0,11722,0.0-0.0,
sub_12,25092.099999904633,{'Q0': ''},break,survey-text,0,25102,0.0-0.0,
sub_12,20872.299999952316,{'Q0': ''},break,survey-text,0,20879,0.0-0.0,
sub_12,6286.0,{'Q0': ''},break,survey-text,0,6294,0.0-0.0,
sub_12,4194.399999976158,{'Q0': ''},break,survey-text,0,4202,0.0-0.0,
sub_12,7194.399999976158,{'Q0': ''},break,survey-text,0,7201,0.0-0.0,
sub_12,4333.5,{'Q0': ''},break,survey-text,0,4342,0.0-0.0,
sub_12,3997.5,{'Q0': ''},break,survey-text,0,4005,0.0-0.0,
sub_12,2094.4000000953674,{'Q0': ''},break,survey-text,0,2102,0.0-0.0,
sub_120,34909.5,{'Q0': 'No'},break,survey-text,0,34916,0.0-0.0,
sub_120,9943.700000047684,{'Q0': ''},break,survey-text,0,9948,0.0-0.0,
sub_120,35606.89999997616,{'Q0': ''},break,survey-text,0,35614,0.0-0.0,
sub_120,15887.699999928474,,,instructions,1,51503,0.0-1.0,"[{'page_index': 0, 'viewing_time': 9695.100000023842}, {'page_index': 1, 'viewing_time': 6191.899999976158}]"
sub_120,6286.200000047684,{'Q0': ''},break,survey-text,0,6291,0.0-0.0,
sub_120,28683.199999928474,{'Q0': ''},break,survey-text,0,28687,0.0-0.0,
sub_120,11338.0,{'Q0': ''},break,survey-text,0,11342,0.0-0.0,
sub_120,26352.200000047684,{'Q0': ''},break,survey-text,0,26356,0.0-0.0,
sub_120,38509.200000047684,{'Q0': ''},break,survey-text,0,38517,0.0-0.0,
sub_120,9346.099999904633,{'Q0': ''},break,survey-text,0,9356,0.0-0.0,
sub_120,3370.7999999523163,{'Q0': ''},break,survey-text,0,3378,0.0-0.0,
sub_121,8921.700000047684,{'Q0': 'no'},break,survey-text,0,8929,0.0-0.0,
sub_121,5875.899999976158,{'Q0': ''},break,survey-text,0,5882,0.0-0.0,
sub_121,17972.600000023842,{'Q0': ''},break,survey-text,0,17982,0.0-0.0,
sub_121,92300.89999997616,,,instructions,1,110281,0.0-1.0,"[{'page_index': 0, 'viewing_time': 9797.199999928474}, {'page_index': 1, 'viewing_time': 82501.89999997616}]"
sub_121,13840.299999952316,{'Q0': ''},break,survey-text,0,13848,0.0-0.0,
sub_121,118728.19999992847,{'Q0': ''},break,survey-text,0,118731,0.0-0.0,
sub_121,53679.300000071526,{'Q0': ''},break,survey-text,0,53686,0.0-0.0,
sub_121,95626.5,{'Q0': ''},break,survey-text,0,95631,0.0-0.0,
sub_121,13800.900000095367,{'Q0': ''},break,survey-text,0,13810,0.0-0.0,
sub_121,3525.100000023842,{'Q0': ''},break,survey-text,0,3530,0.0-0.0,
sub_121,2212.1999999284744,{'Q0': ''},break,survey-text,0,2218,0.0-0.0,
sub_122,16408.70000001788,{'Q0': 'No'},break,survey-text,0,16430,0.0-0.0,
sub_122,22720.59999999404,{'Q0': 'No'},break,survey-text,0,22727,0.0-0.0,
sub_122,53949.30000001192,{'Q0': 'No'},break,survey-text,0,53961,0.0-0.0,
sub_122,235558.0,,,instructions,1,289520,0.0-1.0,"[{'page_index': 0, 'viewing_time': 45157.80000001192}, {'page_index': 1, 'viewing_time': 190398}]"
sub_122,76492.10000002384,{'Q0': 'No'},break,survey-text,0,76499,0.0-0.0,
sub_122,172333.5,{'Q0': 'No'},break,survey-text,0,172339,0.0-0.0,
sub_122,49529.0,{'Q0': 'No'},break,survey-text,0,49538,0.0-0.0,
sub_122,37114.90000000596,{'Q0': 'No'},break,survey-text,0,37119,0.0-0.0,
sub_122,80282.09999999404,{'Q0': 'No'},break,survey-text,0,80291,0.0-0.0,
sub_122,17332.59999999404,{'Q0': 'No'},break,survey-text,0,17340,0.0-0.0,
sub_122,9888.40000000596,{'Q0': 'No'},break,survey-text,0,9897,0.0-0.0,
sub_123,11044.299999952316,{'Q0': 'none'},break,survey-text,0,11051,0.0-0.0,
sub_123,4522.299999952316,{'Q0': 'none'},break,survey-text,0,4525,0.0-0.0,
sub_123,26289.5,{'Q0': 'none'},break,survey-text,0,26296,0.0-0.0,
sub_123,33354.700000047684,,,instructions,1,59652,0.0-1.0,"[{'page_index': 0, 'viewing_time': 7990.900000095367}, {'page_index': 1, 'viewing_time': 25363.200000047684}]"
sub_123,20676.599999904633,{'Q0': 'none'},break,survey-text,0,20678,0.0-0.0,
sub_123,5751.700000047684,{'Q0': 'none'},break,survey-text,0,5753,0.0-0.0,
sub_123,17142.900000095367,{'Q0': 'none'},break,survey-text,0,17147,0.0-0.0,
sub_123,13182.200000047684,{'Q0': '\nnone'},break,survey-text,0,13186,0.0-0.0,
sub_123,7901.600000143051,{'Q0': 'none'},break,survey-text,0,7906,0.0-0.0,
sub_123,9832.900000095367,{'Q0': 'none'},break,survey-text,0,9836,0.0-0.0,
sub_123,3323.5,{'Q0': 'none'},break,survey-text,0,3326,0.0-0.0,
sub_124,11811.70000000298,{'Q0': 'no issues'},break,survey-text,0,11820,0.0-0.0,
sub_124,4877.70000000298,{'Q0': 'no issues'},break,survey-text,0,4883,0.0-0.0,
sub_124,24739.0,{'Q0': ' no issues'},break,survey-text,0,24747,0.0-0.0,
sub_124,48119.60000000894,,,instructions,1,72867,0.0-1.0,"[{'page_index': 0, 'viewing_time': 33345.79999999702}, {'page_index': 1, 'viewing_time': 7417.4000000059605}, {'page_index': 0, 'viewing_time': 3173.4000000059605}, {'page_index': 1, 'viewing_time': 4181.899999991059}]"
sub_124,9981.60000000894,{'Q0': ''},break,survey-text,0,9990,0.0-0.0,
sub_124,3716.300000011921,{'Q0': ''},break,survey-text,0,3724,0.0-0.0,
sub_124,34248.79999999702,{'Q0': ''},break,survey-text,0,34255,0.0-0.0,
sub_124,2050.7000000029802,{'Q0': ''},break,survey-text,0,2055,0.0-0.0,
sub_124,8172.9000000059605,{'Q0': 'no issues'},break,survey-text,0,8179,0.0-0.0,
sub_124,4220.5,{'Q0': ''},break,survey-text,0,4226,0.0-0.0,
sub_124,6292.0,{'Q0': 'no issues'},break,survey-text,0,6298,0.0-0.0,
sub_125,29980.600000023842,{'Q0': 'no issues'},break,survey-text,0,29996,0.0-0.0,
sub_125,9851.0,{'Q0': 'no issues'},break,survey-text,0,9860,0.0-0.0,
sub_125,96985.10000002384,{'Q0': 'no issues'},break,survey-text,0,97009,0.0-0.0,
sub_125,62345.700000047684,,,instructions,1,159356,0.0-1.0,"[{'page_index': 0, 'viewing_time': 38552.300000071526}, {'page_index': 1, 'viewing_time': 23791.599999904633}]"
sub_125,46240.799999952316,{'Q0': 'no issues'},break,survey-text,0,46251,0.0-0.0,
sub_125,30531.600000023842,{'Q0': ''},break,survey-text,0,30541,0.0-0.0,
sub_125,34488.39999997616,{'Q0': 'no issues'},break,survey-text,0,34498,0.0-0.0,
sub_125,13464.299999952316,{'Q0': ''},break,survey-text,0,13473,0.0-0.0,
sub_125,11805.299999952316,{'Q0': 'no issues'},break,survey-text,0,11814,0.0-0.0,
sub_125,22840.600000023842,{'Q0': 'no issues'},break,survey-text,0,22849,0.0-0.0,
sub_125,6052.399999976158,{'Q0': 'no issues'},break,survey-text,0,6061,0.0-0.0,
sub_126,22491.0,{'Q0': 'no'},break,survey-text,0,22502,0.0-0.0,
sub_126,11299.400000000023,{'Q0': 'no'},break,survey-text,0,11303,0.0-0.0,
sub_126,73753.59999999998,{'Q0': 'no'},break,survey-text,0,73757,0.0-0.0,
sub_126,66114.90000000002,,,instructions,1,139872,0.0-1.0,"[{'page_index': 0, 'viewing_time': 30694.300000000047}, {'page_index': 1, 'viewing_time': 35419.79999999993}]"
sub_126,23391.400000000023,{'Q0': 'no'},break,survey-text,0,23396,0.0-0.0,
sub_126,46960.69999999995,{'Q0': 'no'},break,survey-text,0,46964,0.0-0.0,
sub_126,98538.29999999981,{'Q0': 'no'},break,survey-text,0,98542,0.0-0.0,
sub_126,30069.299999999814,{'Q0': 'no'},break,survey-text,0,30074,0.0-0.0,
sub_126,6700.799999999814,{'Q0': 'no'},break,survey-text,0,6705,0.0-0.0,
sub_126,6870.700000000186,{'Q0': 'no'},break,survey-text,0,6875,0.0-0.0,
sub_126,4578.199999999953,{'Q0': 'no'},break,survey-text,0,4584,0.0-0.0,
sub_127,16561.90000000596,{'Q0': 'No.'},break,survey-text,0,16574,0.0-0.0,
sub_127,13351.100000023842,{'Q0': 'No.'},break,survey-text,0,13361,0.0-0.0,
sub_127,39089.70000001788,{'Q0': 'No.'},break,survey-text,0,39106,0.0-0.0,
sub_127,32301.69999998808,,,instructions,1,71409,0.0-1.0,"[{'page_index': 0, 'viewing_time': 16464}, {'page_index': 1, 'viewing_time': 15836.40000000596}]"
sub_127,27716.0,{'Q0': 'No.'},break,survey-text,0,27729,0.0-0.0,
sub_127,11857.200000017881,{'Q0': 'No.'},break,survey-text,0,11866,0.0-0.0,
sub_127,8290.40000000596,{'Q0': 'No.'},break,survey-text,0,8300,0.0-0.0,
sub_127,7778.0999999940395,{'Q0': 'No.'},break,survey-text,0,7788,0.0-0.0,
sub_127,8680.799999982119,{'Q0': ''},break,survey-text,0,8692,0.0-0.0,
sub_127,9385.09999999404,{'Q0': 'No.'},break,survey-text,0,9394,0.0-0.0,
sub_127,10538.5,{'Q0': 'No.'},break,survey-text,0,10548,0.0-0.0,
sub_128,20150.199999999255,{'Q0': 'no'},break,survey-text,0,20154,0.0-0.0,
sub_128,13311.699999999255,{'Q0': 'no'},break,survey-text,0,13316,0.0-0.0,
sub_128,41158.70000000298,{'Q0': 'no'},break,survey-text,0,41165,0.0-0.0,
sub_128,86982.30000000075,,,instructions,1,128148,0.0-1.0,"[{'page_index': 0, 'viewing_time': 22438.599999997765}, {'page_index': 1, 'viewing_time': 64543.400000002235}]"
sub_128,46328.5,{'Q0': 'no'},break,survey-text,0,46332,0.0-0.0,
sub_128,24242.300000000745,{'Q0': 'no'},break,survey-text,0,24245,0.0-0.0,
sub_128,24449.5,{'Q0': ''},break,survey-text,0,24453,0.0-0.0,
sub_128,32589.099999997765,{'Q0': ''},break,survey-text,0,32593,0.0-0.0,
sub_128,22957.79999999702,{'Q0': ''},break,survey-text,0,22961,0.0-0.0,
sub_128,13001.39999999851,{'Q0': ''},break,survey-text,0,13005,0.0-0.0,
sub_128,8269.699999999255,{'Q0': ''},break,survey-text,0,8275,0.0-0.0,
sub_129,49502.20000000112,{'Q0': 'No'},break,survey-text,0,49528,0.0-0.0,
sub_129,27427.39999999851,{'Q0': 'No'},break,survey-text,0,27459,0.0-0.0,
sub_129,51393.79999999888,{'Q0': 'No'},break,survey-text,0,51418,0.0-0.0,
sub_129,49619.0,,,instructions,1,101041,0.0-1.0,"[{'page_index': 0, 'viewing_time': 20334.800000000745}, {'page_index': 1, 'viewing_time': 29280.5}]"
sub_129,37074.0,{'Q0': 'No'},break,survey-text,0,37109,0.0-0.0,
sub_129,32478.900000000373,{'Q0': 'No'},break,survey-text,0,32502,0.0-0.0,
sub_129,26989.599999999627,{'Q0': 'No'},break,survey-text,0,27010,0.0-0.0,
sub_129,18738.099999999627,{'Q0': 'No'},break,survey-text,0,18760,0.0-0.0,
sub_129,19016.199999999255,{'Q0': 'No'},break,survey-text,0,19037,0.0-0.0,
sub_129,13329.700000001118,{'Q0': 'No'},break,survey-text,0,13349,0.0-0.0,
sub_129,11453.099999999627,{'Q0': 'No'},break,survey-text,0,11472,0.0-0.0,
sub_13,8392.199999809265,{'Q0': ''},break,survey-text,0,8399,0.0-0.0,
sub_13,14559.599999904633,{'Q0': 'No'},break,survey-text,0,14564,0.0-0.0,
sub_13,34742.5,{'Q0': 'No'},break,survey-text,0,34755,0.0-0.0,
sub_13,12767.099999904633,{'Q0': 'no'},break,survey-text,0,12771,0.0-0.0,
sub_13,9694.200000047684,{'Q0': ''},break,survey-text,0,9698,0.0-0.0,
sub_13,23665.400000095367,{'Q0': ''},break,survey-text,0,23670,0.0-0.0,
sub_13,7881.600000143051,{'Q0': ''},break,survey-text,0,7887,0.0-0.0,
sub_13,18713.0,{'Q0': 'No'},break,survey-text,0,18718,0.0-0.0,
sub_13,9010.0,{'Q0': 'no'},break,survey-text,0,9014,0.0-0.0,
sub_13,8056.900000095367,{'Q0': 'No'},break,survey-text,0,8061,0.0-0.0,
sub_130,22382.5,{'Q0': 'No'},break,survey-text,0,22409,0.0-0.0,
sub_130,23564.0,{'Q0': 'No'},break,survey-text,0,23573,0.0-0.0,
sub_130,49175.5,{'Q0': 'No'},break,survey-text,0,49217,0.0-0.0,
sub_130,93092.30000000447,,,instructions,1,142313,0.0-1.0,"[{'page_index': 0, 'viewing_time': 33963.60000000149}, {'page_index': 1, 'viewing_time': 26797.80000000447}, {'page_index': 0, 'viewing_time': 2183.0999999940395}, {'page_index': 1, 'viewing_time': 24093.40000000596}, {'page_index': 0, 'viewing_time': 2210.5999999940395}, {'page_index': 1, 'viewing_time': 3842.8000000044703}]"
sub_130,57082.10000000149,{'Q0': 'The first few images do not register'},break,survey-text,0,57098,0.0-0.0,
sub_130,7256.20000000298,{'Q0': 'No'},break,survey-text,0,7264,0.0-0.0,
sub_130,21850.29999999702,{'Q0': 'No'},break,survey-text,0,21860,0.0-0.0,
sub_130,8651.80000000447,{'Q0': 'No'},break,survey-text,0,8661,0.0-0.0,
sub_130,17341.60000000149,{'Q0': 'No'},break,survey-text,0,17360,0.0-0.0,
sub_130,12669.5,{'Q0': 'No'},break,survey-text,0,12677,0.0-0.0,
sub_130,10199.90000000596,{'Q0': 'No'},break,survey-text,0,10210,0.0-0.0,
sub_131,11230.199999988079,{'Q0': 'None'},break,survey-text,0,11235,0.0-0.0,
sub_131,7471.900000035763,{'Q0': 'None'},break,survey-text,0,7476,0.0-0.0,
sub_131,39738.39999997616,{'Q0': 'None'},break,survey-text,0,39746,0.0-0.0,
sub_131,21131.5,,,instructions,1,60878,0.0-1.0,"[{'page_index': 0, 'viewing_time': 10413.199999988079}, {'page_index': 1, 'viewing_time': 10717.099999964237}]"
sub_131,5923.5,{'Q0': 'none'},break,survey-text,0,5927,0.0-0.0,
sub_131,64814.89999997616,"{'Q0': 'I caught the tab button mid trial and it kept saying missed when i was answering at which point i had realised what i had done so i had to fix it, sorry about that.'}",break,survey-text,0,64818,0.0-0.0,
sub_131,4493.699999988079,{'Q0': 'None'},break,survey-text,0,4497,0.0-0.0,
sub_131,8245.399999976158,{'Q0': 'none'},break,survey-text,0,8249,0.0-0.0,
sub_131,17073.19999998808,{'Q0': 'none'},break,survey-text,0,17083,0.0-0.0,
sub_131,7595.5,{'Q0': 'None'},break,survey-text,0,7599,0.0-0.0,
sub_131,8174.399999976158,{'Q0': 'none'},break,survey-text,0,8182,0.0-0.0,
sub_132,17837.600000023842,{'Q0': ''},break,survey-text,0,17843,0.0-0.0,
sub_132,38290.799999952316,{'Q0': ''},break,survey-text,0,38294,0.0-0.0,
sub_132,14981.5,{'Q0': ''},break,survey-text,0,14987,0.0-0.0,
sub_132,45850.0,,,instructions,1,60838,0.0-1.0,"[{'page_index': 0, 'viewing_time': 5999.899999976158}, {'page_index': 1, 'viewing_time': 39849.700000047684}]"
sub_132,18132.700000047684,{'Q0': ''},break,survey-text,0,18136,0.0-0.0,
sub_132,36891.10000002384,{'Q0': ''},break,survey-text,0,36894,0.0-0.0,
sub_132,33891.700000047684,{'Q0': ''},break,survey-text,0,33895,0.0-0.0,
sub_132,39925.10000002384,{'Q0': ''},break,survey-text,0,39928,0.0-0.0,
sub_132,52552.10000002384,{'Q0': ''},break,survey-text,0,52555,0.0-0.0,
sub_132,20585.399999976158,{'Q0': ''},break,survey-text,0,20588,0.0-0.0,
sub_132,2544.2999999523163,{'Q0': ''},break,survey-text,0,2547,0.0-0.0,
sub_133,11517.699999988079,{'Q0': 'no'},break,survey-text,0,11526,0.0-0.0,
sub_133,37874.799999952316,{'Q0': 'no'},break,survey-text,0,37879,0.0-0.0,
sub_133,28878.19999998808,{'Q0': ''},break,survey-text,0,28886,0.0-0.0,
sub_133,33902.60000002384,,,instructions,1,62789,0.0-1.0,"[{'page_index': 0, 'viewing_time': 8738.300000011921}, {'page_index': 1, 'viewing_time': 25163.600000023842}]"
sub_133,39102.90000003576,{'Q0': 'no'},break,survey-text,0,39105,0.0-0.0,
sub_133,28473.69999998808,{'Q0': 'No'},break,survey-text,0,28476,0.0-0.0,
sub_133,41651.10000002384,{'Q0': 'no'},break,survey-text,0,41654,0.0-0.0,
sub_133,8175.100000023842,{'Q0': 'No'},break,survey-text,0,8177,0.0-0.0,
sub_133,37071.69999998808,{'Q0': 'no'},break,survey-text,0,37075,0.0-0.0,
sub_133,14809.799999952316,{'Q0': 'No'},break,survey-text,0,14813,0.0-0.0,
sub_133,8692.899999976158,{'Q0': 'No'},break,survey-text,0,8696,0.0-0.0,
sub_134,12942.5,{'Q0': 'No. '},break,survey-text,0,12946,0.0-0.0,
sub_134,9685.70000000298,{'Q0': 'No.'},break,survey-text,0,9688,0.0-0.0,
sub_134,41686.900000002235,{'Q0': 'No.'},break,survey-text,0,41693,0.0-0.0,
sub_134,37963.800000000745,,,instructions,1,79657,0.0-1.0,"[{'page_index': 0, 'viewing_time': 15925.800000000745}, {'page_index': 1, 'viewing_time': 22037.5}]"
sub_134,8939.29999999702,{'Q0': 'No.'},break,survey-text,0,8941,0.0-0.0,
sub_134,22737.0,{'Q0': 'No.'},break,survey-text,0,22741,0.0-0.0,
sub_134,19663.39999999851,{'Q0': 'No.'},break,survey-text,0,19665,0.0-0.0,
sub_134,5988.5,{'Q0': 'No.'},break,survey-text,0,5990,0.0-0.0,
sub_134,7309.20000000298,{'Q0': 'No.'},break,survey-text,0,7311,0.0-0.0,
sub_134,5505.5,{'Q0': 'No.'},break,survey-text,0,5508,0.0-0.0,
sub_134,6243.099999997765,{'Q0': 'No.'},break,survey-text,0,6245,0.0-0.0,
sub_135,12833.800000071526,{'Q0': ''},break,survey-text,0,12839,0.0-0.0,
sub_135,8794.799999952316,{'Q0': ''},break,survey-text,0,8799,0.0-0.0,
sub_135,21454.200000047684,{'Q0': ''},break,survey-text,0,21462,0.0-0.0,
sub_135,20750.299999952316,,,instructions,1,42213,0.0-1.0,"[{'page_index': 0, 'viewing_time': 11293.899999976158}, {'page_index': 1, 'viewing_time': 9455.600000023842}]"
sub_135,15413.699999928474,{'Q0': ''},break,survey-text,0,15418,0.0-0.0,
sub_135,11864.0,{'Q0': ''},break,survey-text,0,11869,0.0-0.0,
sub_135,17023.800000071526,{'Q0': ''},break,survey-text,0,17027,0.0-0.0,
sub_135,10782.5,{'Q0': '\n'},break,survey-text,0,10787,0.0-0.0,
sub_135,13353.699999928474,{'Q0': ''},break,survey-text,0,13357,0.0-0.0,
sub_135,5052.300000071526,{'Q0': ''},break,survey-text,0,5057,0.0-0.0,
sub_135,9247.600000023842,{'Q0': ''},break,survey-text,0,9251,0.0-0.0,
sub_136,14939.199999928474,{'Q0': 'no'},break,survey-text,0,14948,0.0-0.0,
sub_136,9535.100000023842,{'Q0': 'no'},break,survey-text,0,9539,0.0-0.0,
sub_136,24986.399999976158,{'Q0': 'no'},break,survey-text,0,25002,0.0-0.0,
sub_136,28022.0,,,instructions,1,53024,0.0-1.0,"[{'page_index': 0, 'viewing_time': 13117.5}, {'page_index': 1, 'viewing_time': 14903.5}]"
sub_136,5542.100000023842,{'Q0': 'no'},break,survey-text,0,5546,0.0-0.0,
sub_136,5139.600000023842,{'Q0': 'no'},break,survey-text,0,5148,0.0-0.0,
sub_136,3922.5,{'Q0': 'no'},break,survey-text,0,3926,0.0-0.0,
sub_136,3093.399999976158,{'Q0': 'no'},break,survey-text,0,3097,0.0-0.0,
sub_136,3180.5,{'Q0': 'no'},break,survey-text,0,3185,0.0-0.0,
sub_136,7107.300000071526,{'Q0': 'no'},break,survey-text,0,7111,0.0-0.0,
sub_136,6186.299999952316,{'Q0': 'no'},break,survey-text,0,6201,0.0-0.0,
sub_137,31682.0,{'Q0': 'No'},break,survey-text,0,31696,0.0-0.0,
sub_137,12181.0,{'Q0': ''},break,survey-text,0,12190,0.0-0.0,
sub_137,52558.0,{'Q0': 'No'},break,survey-text,0,52568,0.0-0.0,
sub_137,23884.0,,,instructions,1,76453,0.0-1.0,"[{'page_index': 0, 'viewing_time': 18840}, {'page_index': 1, 'viewing_time': 5044}]"
sub_137,25627.0,{'Q0': 'No'},break,survey-text,0,25637,0.0-0.0,
sub_137,24857.0,{'Q0': 'No'},break,survey-text,0,24869,0.0-0.0,
sub_137,14120.0,{'Q0': 'No'},break,survey-text,0,14127,0.0-0.0,
sub_137,22598.0,{'Q0': 'No'},break,survey-text,0,22612,0.0-0.0,
sub_137,28170.0,{'Q0': 'No'},break,survey-text,0,28178,0.0-0.0,
sub_137,15037.0,{'Q0': 'No'},break,survey-text,0,15049,0.0-0.0,
sub_137,12766.0,{'Q0': 'No'},break,survey-text,0,12778,0.0-0.0,
sub_138,14305.29999999702,{'Q0': 'No'},break,survey-text,0,14337,0.0-0.0,
sub_138,16774.90000000596,{'Q0': 'No'},break,survey-text,0,16805,0.0-0.0,
sub_138,36882.20000000298,{'Q0': 'no'},break,survey-text,0,36913,0.0-0.0,
sub_138,60683.70000000298,,,instructions,1,97597,0.0-1.0,"[{'page_index': 0, 'viewing_time': 16906.20000000298}, {'page_index': 1, 'viewing_time': 43774.5}]"
sub_138,28820.90000000596,{'Q0': 'No all ok. '},break,survey-text,0,28849,0.0-0.0,
sub_138,20316.09999999404,{'Q0': 'No all was ok'},break,survey-text,0,20346,0.0-0.0,
sub_138,25582.29999999702,"{'Q0': 'No, all was ok. '}",break,survey-text,0,25611,0.0-0.0,
sub_138,19498.60000000894,{'Q0': ''},break,survey-text,0,19528,0.0-0.0,
sub_138,28257.20000000298,{'Q0': ''},break,survey-text,0,28287,0.0-0.0,
sub_138,12540.39999999106,"{'Q0': 'No, all is good'}",break,survey-text,0,12571,0.0-0.0,
sub_138,10529.5,{'Q0': 'No all was ok'},break,survey-text,0,10559,0.0-0.0,
sub_139,24620.5,{'Q0': 'no'},break,survey-text,0,24626,0.0-0.0,
sub_139,8987.80000000447,{'Q0': 'no'},break,survey-text,0,8991,0.0-0.0,
sub_139,42610.80000000447,{'Q0': 'no'},break,survey-text,0,42615,0.0-0.0,
sub_139,63032.60000000149,,,instructions,1,105648,0.0-1.0,"[{'page_index': 0, 'viewing_time': 33286.79999999702}, {'page_index': 1, 'viewing_time': 29744.70000000298}]"
sub_139,11551.89999999851,{'Q0': 'no'},break,survey-text,0,11555,0.0-0.0,
sub_139,16712.10000000149,{'Q0': 'no'},break,survey-text,0,16717,0.0-0.0,
sub_139,8219.10000000149,{'Q0': 'no'},break,survey-text,0,8222,0.0-0.0,
sub_139,10303.60000000149,{'Q0': 'no'},break,survey-text,0,10307,0.0-0.0,
sub_139,86425.39999999851,{'Q0': 'no'},break,survey-text,0,86429,0.0-0.0,
sub_139,21095.10000000149,{'Q0': 'no'},break,survey-text,0,21099,0.0-0.0,
sub_139,98871.09999999404,{'Q0': 'no'},break,survey-text,0,98876,0.0-0.0,
sub_14,32434.19999998808,{'Q0': ''},break,survey-text,0,32446,0.0-0.0,
sub_14,4019.0,{'Q0': ''},break,survey-text,0,4027,0.0-0.0,
sub_14,29501.69999998808,{'Q0': ''},break,survey-text,0,29508,0.0-0.0,
sub_14,15187.599999964237,{'Q0': ''},break,survey-text,0,15192,0.0-0.0,
sub_14,9713.0,{'Q0': ''},break,survey-text,0,9721,0.0-0.0,
sub_14,28155.100000023842,{'Q0': ''},break,survey-text,0,28159,0.0-0.0,
sub_14,16468.69999998808,{'Q0': ''},break,survey-text,0,16474,0.0-0.0,
sub_14,21412.799999952316,{'Q0': ''},break,survey-text,0,21417,0.0-0.0,
sub_14,13232.099999964237,{'Q0': ''},break,survey-text,0,13240,0.0-0.0,
sub_14,3111.2999999523163,{'Q0': ''},break,survey-text,0,3121,0.0-0.0,
sub_140,10448.900000095367,{'Q0': 'none'},break,survey-text,0,10454,0.0-0.0,
sub_140,5631.900000095367,{'Q0': 'none'},break,survey-text,0,5635,0.0-0.0,
