prolific_id,counterbalancing,query_stimulus,ref_left_stimulus,ref_right_stimulus,ref_left_y_offset,ref_right_y_offset,rt,response,trial_stage,trial_index,time_elapsed,session,correct,correct_response,query_item,ref_left,ref_right,dist_query_ref_left,dist_query_ref_right,dist_ref_left_ref_right,abs_dist_query_ref_left,abs_dist_query_ref_right,abs_dist_ref_left_ref_right,triplet_left_right_name,ref_lowdim,ref_highdim,dist_query_ref_lowdim,dist_query_ref_highdim,dist_ref_lowdim_ref_highdim,dist_abs_query_ref_lowdim,dist_abs_query_ref_highdim,dist_abs_ref_lowdim_ref_highdim,triplet_unique_name,template_distances,template_abs_distances,triplet_rep,template_distances_rep,template_abs_distances_rep,triplet_easiness,query_position,chosen_ref_value,chosen_ref_lowdim_highdim,correct_ref_lowdim_highdim,correct_ref_left_right,correct_numeric,triplet_location,correct_ref_towards_dense_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,3071.800000011921,p,practice,3,13024,1,False,q,62,38,102,24,-40,-64,24,40,64,62_38_102,38,102,24,-40,-64,24,40,64,62_38_102,24_-40_-64,24_40_64,2,2,2,16,query_middle,102.0,ref_highdim,ref_lowdim,ref_left,0.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,1817.300000011921,q,practice,4,15563,1,False,p,110,118,38,-8,72,80,8,72,80,110_118_38,38,118,72,-8,-80,72,8,80,110_38_118,72_-8_-80,8_72_80,1,1,1,64,query_middle,118.0,ref_highdim,ref_highdim,ref_left,0.0,dense_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2461.0,p,practice,5,18544,1,True,p,62,110,30,-48,32,80,48,32,80,62_110_30,30,110,32,-48,-80,32,48,80,62_30_110,32_-48_-80,32_48_80,1,1,1,16,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2937.399999976158,q,practice,6,21993,1,True,q,46,38,110,8,-64,-72,8,64,72,46_38_110,38,110,8,-64,-72,8,64,72,46_38_110,8_-64_-72,8_64_72,1,1,1,56,query_middle,38.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,2241.900000035763,q,practice,7,24753,1,True,q,38,30,46,8,-8,-16,8,8,16,38_30_46,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,1,1,1,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,2414.900000035763,p,practice,8,27683,1,False,q,110,102,118,8,-8,-16,8,8,16,110_102_118,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,1,2,2,0,query_middle,118.0,ref_highdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1604.8999999761581,p,practice,9,30209,1,False,q,86,46,118,40,-32,-72,40,32,72,86_46_118,46,118,40,-32,-72,40,32,72,86_46_118,40_-32_-72,32_40_72,1,1,1,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,0.0,dense_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,879.3000000119209,q,practice,10,32713,1,True,q,46,30,110,16,-64,-80,16,64,80,46_30_110,30,110,16,-64,-80,16,64,80,46_30_110,16_-64_-80,16_64_80,1,1,1,48,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,2560.2000000476837,q,practice,11,35777,1,False,p,110,118,102,-8,8,16,8,8,16,110_118_102,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,2,3,3,0,query_middle,118.0,ref_highdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,840.2000000476837,p,practice,12,38282,1,True,p,46,110,38,-64,8,72,64,8,72,46_110_38,38,110,8,-64,-72,8,64,72,46_38_110,8_-64_-72,8_64_72,2,2,2,56,query_middle,38.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,815.3999999761581,q,practice,13,40786,1,False,p,86,118,46,-32,40,72,32,40,72,86_118_46,46,118,40,-32,-72,40,32,72,86_46_118,40_-32_-72,32_40_72,2,2,2,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,0.0,dense_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,2807.899999976158,q,practice,14,44096,1,True,q,70,30,118,40,-48,-88,40,48,88,70_30_118,30,118,40,-48,-88,40,48,88,70_30_118,40_-48_-88,40_48_88,1,1,1,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1241.3999999761581,q,practice,15,46601,1,True,q,46,38,62,8,-16,-24,8,16,24,46_38_62,38,62,8,-16,-24,8,16,24,46_38_62,8_-16_-24,8_16_24,2,2,2,8,query_middle,38.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,952.0,p,practice,16,49120,1,False,q,110,38,118,72,-8,-80,72,8,80,110_38_118,38,118,72,-8,-80,72,8,80,110_38_118,72_-8_-80,8_72_80,2,2,2,64,query_middle,118.0,ref_highdim,ref_highdim,ref_right,0.0,dense_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1529.300000011921,q,practice,17,51624,1,True,q,62,30,110,32,-48,-80,32,48,80,62_30_110,30,110,32,-48,-80,32,48,80,62_30_110,32_-48_-80,32_48_80,2,2,2,16,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1320.1000000238419,p,practice,18,54128,1,True,p,46,110,30,-64,16,80,64,16,80,46_110_30,30,110,16,-64,-80,16,64,80,46_30_110,16_-64_-80,16_64_80,2,2,2,48,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2633.5,p,practice,19,57264,1,True,p,70,118,30,-48,40,88,48,40,88,70_118_30,30,118,40,-48,-88,40,48,88,70_30_118,40_-48_-88,40_48_88,2,2,2,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1816.1000000238419,p,practice,20,59768,1,True,p,38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,4,4,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2555.900000035763,p,pre_exposure,1,3901,1,True,p,38,54,30,-16,8,24,16,8,24,38_54_30,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,1,1,1,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1880.300000011921,p,pre_exposure,2,6430,1,,,46,62,30,-16,16,32,16,16,32,46_62_30,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,1,1,1,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,2342.2999999523163,q,pre_exposure,3,9290,1,True,q,78,70,94,8,-16,-24,8,16,24,78_70_94,70,94,8,-16,-24,8,16,24,78_70_94,8_-16_-24,8_16_24,1,2,2,8,query_middle,70.0,ref_lowdim,ref_lowdim,ref_left,1.0,across_density_regions,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,3052.300000011921,p,pre_exposure,4,12861,1,True,p,102,118,94,-16,8,24,16,8,24,102_118_94,94,118,8,-16,-24,8,16,24,102_94_118,8_-16_-24,8_16_24,1,3,3,8,query_middle,94.0,ref_lowdim,ref_lowdim,ref_right,1.0,dense_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1919.800000011921,q,pre_exposure,5,15390,1,True,q,46,30,70,16,-24,-40,16,24,40,46_30_70,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,1,1,1,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1118.7000000476837,p,pre_exposure,6,17910,1,,,78,70,86,8,-8,-16,8,8,16,78_70_86,70,86,8,-8,-16,8,8,16,78_70_86,8_-8_-16,8_8_16,1,1,1,0,query_middle,86.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1951.800000011921,q,pre_exposure,7,20430,1,False,p,94,118,78,-24,16,40,24,16,40,94_118_78,78,118,16,-24,-40,16,24,40,94_78_118,16_-24_-40,16_24_40,1,2,2,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_right,0.0,dense_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,2032.800000011921,q,pre_exposure,8,22970,1,True,q,78,62,102,16,-24,-40,16,24,40,78_62_102,62,102,16,-24,-40,16,24,40,78_62_102,16_-24_-40,16_24_40,1,3,3,8,query_middle,62.0,ref_lowdim,ref_lowdim,ref_left,1.0,across_density_regions,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2187.300000011921,p,pre_exposure,9,25681,1,False,q,54,70,30,-16,24,40,16,24,40,54_70_30,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,1,1,4,8,query_middle,30.0,ref_lowdim,ref_highdim,ref_left,0.0,sparse_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1780.7000000476837,p,pre_exposure,10,28220,1,True,p,110,86,118,24,-8,-32,24,8,32,110_86_118,86,118,24,-8,-32,24,8,32,110_86_118,24_-8_-32,8_24_32,1,1,1,16,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1337.3999999761581,q,pre_exposure,11,30724,1,False,p,54,30,70,24,-16,-40,24,16,40,54_30_70,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,2,2,5,8,query_middle,30.0,ref_lowdim,ref_highdim,ref_right,0.0,sparse_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1008.2999999523163,q,pre_exposure,12,33238,1,True,q,78,70,102,8,-24,-32,8,24,32,78_70_102,70,102,8,-24,-32,8,24,32,78_70_102,8_-24_-32,8_24_32,1,1,2,16,query_middle,70.0,ref_lowdim,ref_lowdim,ref_left,1.0,across_density_regions,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1025.1000000238419,p,pre_exposure,13,35743,1,False,q,46,54,30,-8,16,24,8,16,24,46_54_30,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,1,1,4,8,query_middle,30.0,ref_lowdim,ref_highdim,ref_left,0.0,sparse_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1454.800000011921,q,pre_exposure,14,38248,1,True,q,94,78,118,16,-24,-40,16,24,40,94_78_118,78,118,16,-24,-40,16,24,40,94_78_118,16_-24_-40,16_24_40,2,4,6,8,query_middle,78.0,ref_lowdim,ref_lowdim,ref_left,1.0,dense_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,2440.600000023842,p,pre_exposure,15,41197,1,,,78,102,54,-24,24,48,24,24,48,78_102_54,54,102,24,-24,-48,24,24,48,78_54_102,24_-24_-48,24_24_48,1,1,1,0,query_middle,54.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,3497.099999964237,q,pre_exposure,16,45197,1,True,q,110,118,94,-8,16,24,8,16,24,110_118_94,94,118,16,-8,-24,16,8,24,110_94_118,16_-8_-24,8_16_24,1,2,5,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,dense_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,999.5999999642372,p,pre_exposure,17,47715,1,True,p,38,62,30,-24,8,32,24,8,32,38_62_30,30,62,8,-24,-32,8,24,32,38_30_62,8_-24_-32,8_24_32,1,2,3,16,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1346.6000000238419,p,pre_exposure,18,50219,1,True,p,78,54,86,24,-8,-32,24,8,32,78_54_86,54,86,24,-8,-32,24,8,32,78_54_86,24_-8_-32,8_24_32,1,2,4,16,query_middle,86.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,2507.0,p,pre_exposure,19,53229,1,,,102,118,86,-16,16,32,16,16,32,102_118_86,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,1,2,2,0,query_middle,86.0,ref_lowdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,3609.5,p,pre_exposure,20,57341,1,,,78,62,94,16,-16,-32,16,16,32,78_62_94,62,94,16,-16,-32,16,16,32,78_62_94,16_-16_-32,16_16_32,1,3,3,0,query_middle,94.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1969.3999999761581,q,pre_exposure,21,59845,1,,,102,86,118,16,-16,-32,16,16,32,102_86_118,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,2,4,4,0,query_middle,86.0,ref_lowdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,2912.400000035763,p,pre_exposure,22,63260,1,,,94,118,70,-24,24,48,24,24,48,94_118_70,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,1,2,2,0,query_middle,70.0,ref_lowdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1457.4000000357628,p,pre_exposure,23,65764,1,,,78,94,62,-16,16,32,16,16,32,78_94_62,62,94,16,-16,-32,16,16,32,78_62_94,16_-16_-32,16_16_32,2,5,5,0,query_middle,62.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1969.800000011921,p,pre_exposure,24,68277,1,True,p,46,70,30,-24,16,40,24,16,40,46_70_30,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,2,5,7,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1528.699999988079,q,pre_exposure,25,70783,1,,,54,30,78,24,-24,-48,24,24,48,54_30_78,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,1,3,3,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,997.9000000357628,p,pre_exposure,26,73287,1,,,78,86,70,-8,8,16,8,8,16,78_86_70,70,86,8,-8,-16,8,8,16,78_70_86,8_-8_-16,8_8_16,2,2,2,0,query_middle,70.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1399.6000000238419,p,pre_exposure,27,75790,1,,,110,102,118,8,-8,-16,8,8,16,110_102_118,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,1,3,3,0,query_middle,118.0,ref_highdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1627.199999988079,p,pre_exposure,1,3088,2,True,p,78,94,70,-16,8,24,16,8,24,78_94_70,70,94,8,-16,-24,8,16,24,78_70_94,8_-16_-24,8_16_24,2,4,6,8,query_middle,70.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1963.0,q,pre_exposure,2,5628,2,False,p,54,30,62,24,-8,-32,24,8,32,54_30_62,30,62,24,-8,-32,24,8,32,54_30_62,24_-8_-32,8_24_32,1,3,5,16,query_middle,30.0,ref_lowdim,ref_highdim,ref_right,0.0,sparse_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1030.800000011921,q,pre_exposure,3,8158,2,,,38,30,46,8,-8,-16,8,8,16,38_30_46,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,1,4,4,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1349.699999988079,p,pre_exposure,4,10698,2,,,54,78,30,-24,24,48,24,24,48,54_78_30,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,2,4,4,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1034.300000011921,p,pre_exposure,5,13228,2,True,p,78,102,70,-24,8,32,24,8,32,78_102_70,70,102,8,-24,-32,8,24,32,78_70_102,8_-24_-32,8_24_32,2,3,6,16,query_middle,70.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1071.699999988079,p,pre_exposure,6,15768,2,True,p,46,30,54,16,-8,-24,16,8,24,46_30_54,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,2,3,7,8,query_middle,54.0,ref_highdim,ref_highdim,ref_right,1.0,sparse_region,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1731.3999999761581,q,pre_exposure,7,18298,2,False,p,78,54,94,24,-16,-40,24,16,40,78_54_94,54,94,24,-16,-40,24,16,40,78_54_94,24_-16_-40,16_24_40,1,3,8,8,query_middle,54.0,ref_lowdim,ref_highdim,ref_right,0.0,across_density_regions,ref_towards_dense
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1097.800000011921,p,pre_exposure,8,20837,2,,,38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,5,5,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1272.0999999642372,p,pre_exposure,9,23368,2,True,p,78,102,62,-24,16,40,24,16,40,78_102_62,62,102,16,-24,-40,16,24,40,78_62_102,16_-24_-40,16_24_40,2,6,9,8,query_middle,62.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1675.6000000238419,q,pre_exposure,10,25888,2,,,94,70,118,24,-24,-48,24,24,48,94_70_118,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,2,5,5,0,query_middle,70.0,ref_lowdim,nan,nan,,dense_region,nan
sub_09,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1115.3999999761581,p,pre_exposure,11,28418,2,True,p,110,94,118,16,-8,-24,16,8,24,110_94_118,94,118,16,-8,-24,16,8,24,110_94_118,16_-8_-24,8_16_24,2,4,8,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_dense
