prolific_id,rt,stimulus,response,trial_stage,trial_index,time_elapsed,cb_condition,correct_response,session,correct,stim_val,dist_from_prev,dist_abs_from_prev
sub_04,606.7999999970198,img/object-9_120-levels_1D/object9F0Level51F1Level40.png,q,exemplar_display,12,19235,dense_left,p,5,False,51,-4.0,4.0
sub_04,574.6999999992549,img/object-9_120-levels_1D/object9F0Level47F1Level40.png,q,exemplar_display,14,21765,dense_left,p,5,False,47,-4.0,4.0
sub_04,789.1000000014901,img/object-9_120-levels_1D/object9F0Level39F1Level40.png,q,exemplar_display,16,24285,dense_left,p,5,False,39,-8.0,8.0
sub_04,872.1999999992549,img/object-9_120-levels_1D/object9F0Level41F1Level40.png,q,exemplar_display,18,26816,dense_left,p,5,False,41,2.0,2.0
sub_04,1008.7999999970198,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,p,exemplar_display,20,29356,dense_left,p,5,True,61,20.0,20.0
sub_04,1580.0,img/object-9_120-levels_1D/object9F0Level43F1Level40.png,q,exemplar_display,22,31870,dense_left,p,5,False,43,-18.0,18.0
sub_04,965.3999999985099,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,24,34377,dense_left,p,5,True,69,26.0,26.0
sub_04,2000.7999999970198,img/object-9_120-levels_1D/object9F0Level59F1Level40.png,p,exemplar_display,26,36881,dense_left,p,5,True,59,-10.0,10.0
sub_04,1721.5,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,28,39385,dense_left,p,5,True,29,-30.0,30.0
sub_04,1594.0999999977648,img/object-9_120-levels_1D/object9F0Level57F1Level40.png,p,exemplar_display,30,41888,dense_left,p,5,True,57,28.0,28.0
sub_04,1330.0,img/object-9_120-levels_1D/object9F0Level43F1Level40.png,q,exemplar_display,32,44392,dense_left,p,5,False,43,-14.0,14.0
sub_04,1893.699999999255,img/object-9_120-levels_1D/object9F0Level31F1Level40.png,p,exemplar_display,34,46901,dense_left,p,5,True,31,-12.0,12.0
sub_04,2453.7999999970198,img/object-9_120-levels_1D/object9F0Level31F1Level40.png,q,exemplar_display,36,49857,dense_left,q,5,True,31,0.0,0.0
sub_04,1698.0,img/object-9_120-levels_1D/object9F0Level43F1Level40.png,q,exemplar_display,38,52360,dense_left,p,5,False,43,12.0,12.0
sub_04,2075.300000000745,img/object-9_120-levels_1D/object9F0Level57F1Level40.png,p,exemplar_display,40,54938,dense_left,p,5,True,57,14.0,14.0
sub_04,1993.199999999255,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,p,exemplar_display,42,57441,dense_left,p,5,True,53,-4.0,4.0
sub_04,929.6000000014901,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,p,exemplar_display,44,59944,dense_left,p,5,True,29,-24.0,24.0
sub_04,1058.6000000014901,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,p,exemplar_display,46,62448,dense_left,p,5,True,69,40.0,40.0
sub_04,1782.5999999977648,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,q,exemplar_display,48,64964,dense_left,p,5,False,29,-40.0,40.0
sub_04,1095.800000000745,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,q,exemplar_display,50,67467,dense_left,q,5,True,29,0.0,0.0
sub_04,824.1000000014901,img/object-9_120-levels_1D/object9F0Level47F1Level40.png,q,exemplar_display,52,69970,dense_left,p,5,False,47,18.0,18.0
sub_04,1168.300000000745,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,q,exemplar_display,54,72474,dense_left,p,5,False,45,-2.0,2.0
sub_04,1113.3999999985099,img/object-9_120-levels_1D/object9F0Level31F1Level40.png,q,exemplar_display,56,74977,dense_left,p,5,False,31,-14.0,14.0
sub_04,705.5,img/object-9_120-levels_1D/object9F0Level33F1Level40.png,q,exemplar_display,58,77480,dense_left,p,5,False,33,2.0,2.0
sub_04,802.9000000022352,img/object-9_120-levels_1D/object9F0Level57F1Level40.png,q,exemplar_display,60,79983,dense_left,p,5,False,57,24.0,24.0
sub_04,1190.9000000022352,img/object-9_120-levels_1D/object9F0Level33F1Level40.png,q,exemplar_display,62,82491,dense_left,p,5,False,33,-24.0,24.0
sub_04,1560.5999999977648,img/object-9_120-levels_1D/object9F0Level57F1Level40.png,p,exemplar_display,64,84994,dense_left,p,5,True,57,24.0,24.0
sub_04,1817.300000000745,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,q,exemplar_display,66,87497,dense_left,p,5,False,53,-4.0,4.0
sub_04,1769.1000000014901,img/object-9_120-levels_1D/object9F0Level59F1Level40.png,q,exemplar_display,68,90001,dense_left,p,5,False,59,6.0,6.0
sub_04,857.4000000022352,img/object-9_120-levels_1D/object9F0Level59F1Level40.png,q,exemplar_display,70,92505,dense_left,q,5,True,59,0.0,0.0
sub_04,1433.699999999255,img/object-9_120-levels_1D/object9F0Level63F1Level40.png,p,exemplar_display,72,95008,dense_left,p,5,True,63,4.0,4.0
sub_04,1302.199999999255,img/object-9_120-levels_1D/object9F0Level67F1Level40.png,q,exemplar_display,74,97516,dense_left,p,5,False,67,4.0,4.0
sub_04,1238.800000000745,img/object-9_120-levels_1D/object9F0Level33F1Level40.png,q,exemplar_display,76,100020,dense_left,p,5,False,33,-34.0,34.0
sub_04,1719.300000000745,img/object-9_120-levels_1D/object9F0Level51F1Level40.png,p,exemplar_display,78,102523,dense_left,p,5,True,51,18.0,18.0
sub_04,2535.400000002235,img/object-9_120-levels_1D/object9F0Level49F1Level40.png,q,exemplar_display,80,105561,dense_left,p,5,False,49,-2.0,2.0
sub_04,930.4000000022352,img/object-9_120-levels_1D/object9F0Level49F1Level40.png,q,exemplar_display,82,108063,dense_left,q,5,True,49,0.0,0.0
sub_04,867.3000000007451,img/object-9_120-levels_1D/object9F0Level43F1Level40.png,q,exemplar_display,84,110567,dense_left,p,5,False,43,-6.0,6.0
